Rank,Gene,Cell Type,logFC.ecoVSctrl,logFC.ecpVSctrl,logFC.ecpaVSctrl,logFC.eueVSctrl,logCPM,FDR,Score,Status,Dropped Reason
1099,DST,Mɸ4-infiltrated,0.541113110972221,1.54270767507476,1.32148128253542,0.47356092938314,7.59513570372467,3.07669482754838e-25,0.5187193098663084,PASS,
1100,COBLL1,EC-PCV,1.0585805221735,0.99704441612013,1.45930053640332,0.390240850839695,8.06650988405837,1.81781024362695e-05,0.5186235834699168,PASS,
1101,AIF1L,EC-tip,2.34987316994694,1.65881588265557,1.49037223766296,1.03550875251381,7.39362450908411,3.03762213740706e-88,0.5186099090044349,PASS,
1102,SDC3,Mɸ4-infiltrated,2.12981963464183,1.80656826547025,1.99557323928795,1.21578288117426,7.42907979290827,1.53585914556788e-31,0.5186096181674867,PASS,
1103,SNTB1,Mɸ1-LYVE1,1.71371883731017,0.718117872129348,0.950095536294815,0.249192819365775,7.35863484693404,1.7922846742356e-36,0.5185621477550266,PASS,
1106,ITPKC,EC-PCV,1.02224466692319,1.84451711700135,1.76234226469746,0.887723058062396,8.24322774553456,5.94524025624222e-05,0.5185072766681402,PASS,
1107,PITPNC1,EC-aPCV,1.3648884525089,0.765624761782171,0.648339971087872,0.0831698946743899,8.20969191935837,6.84797107144042e-05,0.5185060235923317,PASS,
1109,DAAM1,EC-aPCV,0.626958609275761,2.22825757129239,2.16415664000381,1.09876665559301,8.4180618270825,5.607102025523139e-11,0.5184664823849128,PASS,
1112,CD4,B cell,2.78188677439752,0.156691156291321,1.1969420337344,0.323444691222722,8.3713453385034,7.87152686855552e-132,0.518377311965848,PASS,
1115,RAMP3,EC-PCV,0.842035819008987,1.46233361707465,1.10738720324451,0.447770157150869,9.12538476665712,8.9123968340317e-13,0.5183214598590498,PASS,
1116,OLFM1,EC-PCV,0.52981026046317,1.09330133896136,1.03902645584937,0.168221342829501,8.59535484099719,0.000553669419485,0.5182599187155063,PASS,
1117,CDKN1A,dS2,0.364811990454493,1.32327028566782,0.542774430226541,0.0691744995282213,7.16276187679909,1.96593873177493e-77,0.5182266245879639,PASS,
1119,MIR22HG,EC-PCV,0.597422485372489,2.1634808461551,1.97007453188636,1.00364355945127,8.20008080151147,1.8375952313654e-09,0.5181555743765462,PASS,
1123,PHLDB2,Prv-CCL19,0.100195314770345,1.41856975316379,1.40777369288358,0.341738102627504,8.59224343430093,4.28362360540769e-20,0.5180968590732083,PASS,
1124,PRDM1,B cell,1.10911211832798,1.12563004509737,1.03243333223333,0.33316028364283,8.38952181240118,1.18623824968981e-11,0.5180745457326622,PASS,
1125,GFOD1,Prv-CCL19,0.0278539523753504,1.02130160611688,1.22793089255625,0.0711872076079091,8.29263607261851,4.24942479064416e-14,0.5180628926490461,PASS,
1126,EZH1,Mɸ4-infiltrated,0.653258751941366,0.649335881959625,1.4066192676447,0.112039511582936,7.49605386855853,2.36464450788098e-28,0.5180233500150994,PASS,
1129,HLA-B,Prv-CCL19,0.946369952990829,1.61290691279216,1.76597069378632,0.77033881332549,10.5625650502965,4.577131264154919e-42,0.5179555713187116,PASS,
1131,MAN1A1,Mɸ4-infiltrated,1.19084591094421,1.28704809783903,2.1483856363067,0.804187062252843,7.96787798983507,8.21714697396605e-61,0.5178053039861648,PASS,
1132,SRGAP2B,cDC2,2.04808285351555,1.24927730611688,1.76119917317622,0.871235648533255,7.22408069358044,1.10014482544665e-09,0.5177933901731703,PASS,
1136,TBXA2R,Prv-CCL19,0.0359011584125722,1.08746083449828,1.14209901330303,0.0845478249340619,8.2873431539014,5.79587378675204e-13,0.5176986428324578,PASS,
1139,COL15A1,EC-tip,0.735054855551149,2.77563975312136,3.19897334314848,1.71325718077473,8.47156874842124,5.32772223056456e-159,0.5176747228939219,PASS,
1141,TNFRSF10D,EC-aPCV,0.16860764854302,1.18630483746419,1.22067489171069,0.19374987361365,8.03195545208337,6.92670129400398e-05,0.5176729224533113,PASS,
1143,ANXA4,Prv-CCL19,0.337235102871863,0.930867533042768,1.0117778437651,0.0438754253239997,8.59207486798686,2.23516149401268e-11,0.5176344022270312,PASS,
1144,GLO1,cDC2,1.0004529444531,1.77685817051378,0.832239879218494,0.558449469476973,7.95099746282898,1.11581236465511e-25,0.5176221231365468,PASS,
1145,SERTAD1,EC-aPCV,0.299663367535842,1.7287646305614,1.59749293275887,0.61301221615621,8.59693641725533,6.085524067418351e-10,0.5175957377473628,PASS,
1150,CRIM1,EC-tip,1.17332534165525,0.717664937281781,0.685617848754418,0.046860564939778,8.3869619575397,8.937414883596191e-67,0.5174625454080454,PASS,
1151,TOB1,Prv-CCL19,0.3362004280935,0.756452502315208,1.45729433834643,0.112367224319507,8.40297747107814,7.49909677695345e-18,0.5174487109514042,PASS,
1153,SEC14L1,EC-PCV,1.37595185038145,0.798513143706734,0.644218344986344,0.12508312619335,8.5932677855664,3.55710575140905e-05,0.5173831613230176,PASS,
1155,FOSB,EC-tip,1.48164560501831,2.03189705705954,0.351238789144904,0.642501221779275,7.86831358352973,3.71494097787548e-33,0.5173205604086564,PASS,
1156,PIAS2,cDC2,1.15315920769259,0.845913432613799,1.27829653622501,0.306891720831168,7.12040709169472,1.31748401224097e-05,0.5173027344870978,PASS,
1157,MYL9,Prv-CCL19,0.473159243453009,1.87906174514871,1.86039025243254,0.818838535673483,11.1986616544558,2.20416130271755e-74,0.5172933976048074,PASS,
1159,NFKBIZ,Treg,1.57974170630553,1.41248288700692,0.633988984725408,0.470214311124994,8.64260448621344,3.50769174426192e-11,0.5172747138161724,PASS,
1160,DOCK9,EC-aPCV,2.09290433780071,1.10473884146671,1.06800709078937,0.594836302354791,8.33253173830535,2.84351994769495e-12,0.5172585799841337,PASS,
1162,SORL1,Mɸ4-infiltrated,0.355102872417466,0.356913523911177,1.74499876543095,0.0221597226348681,8.87136946777576,3.90354609823903e-78,0.5172371227267568,PASS,
1164,ZFP36L2,B cell,1.36900953551246,0.791723105611797,0.670788818630127,0.132434296792128,9.54454079293781,2.65315213478944e-29,0.5172256272164555,PASS,
1165,IRAK3,Mɸ1-LYVE1,1.41502782133358,0.742470483247069,0.874709043333516,0.189082061671595,8.03924297207679,9.89063912798531e-37,0.517215039821333,PASS,
1166,EEF2K,Prv-CCL19,0.68999907311628,1.22964225467221,1.54311433753051,0.465264828673776,8.34104457747884,3.6835123139508e-13,0.517159042687749,PASS,
1167,CCL26,Prv-CCL19,0.713367421572028,1.47686887647631,1.32714191617834,0.517970298942105,8.37561159187415,2.09867738403042e-11,0.5171350311789965,PASS,
1171,FOXN2,cDC2,1.70567505292787,1.65186348238565,1.57994989198633,0.929990580425103,7.36661841678946,2.11590074967912e-12,0.5170959900912211,PASS,
1174,TGFBR2,EC-aPCV,0.788941114981538,1.0892072527639,1.13199368849256,0.289878741713713,9.6195395927628,9.99812465275565e-07,0.5169940904459758,PASS,
1176,SMOC2,Prv-CCL19,1.60911577563661,1.80957368195794,0.897988125201164,0.758327221439762,8.59034080205814,4.94484934409706e-18,0.5169776180793696,PASS,
1177,IL18R1,cDC2,1.63979791622409,0.446516212463461,0.579731955790799,0.006995707949166,6.95433719724325,2.41350779964671e-06,0.5169486669757488,PASS,
1186,SLCO2A1,EC-tip,0.929934081481229,1.92604063637443,2.1574532469058,1.06007206463647,7.90040522643235,1.03253071328066e-43,0.5167047317144847,PASS,
1189,ADM,Prv-CCL19,1.87820946749363,0.994108933744186,0.884130404495159,0.439537466233842,8.28675774773399,3.04680659931187e-12,0.5166651726057195,PASS,
1192,IFITM2,EC-PCV,0.897384761747575,1.00333232207675,0.954288740888161,0.224848404848902,10.1201130174277,2.87636390991873e-14,0.5165938090455924,PASS,
1193,MIDN,EC-PCV,0.543719980920378,1.31330609693015,1.60636404953718,0.50079733004143,8.56883371532592,1.74992463705926e-06,0.516540977439495,PASS,
1195,SPTLC2,Mɸ4-infiltrated,2.0951723859566,1.48096124420227,1.2710448171885,0.853450453852163,7.75623698353013,6.49361732119187e-30,0.5165129622158275,PASS,
1198,FAM13A,Mɸ4-infiltrated,1.56612683812712,1.07612676241782,1.96152637625527,0.75960879677547,7.53897527264905,3.09779874954694e-36,0.5164583297184698,PASS,
1200,TM6SF1,EC-tip,1.43349959911459,0.837010018181151,0.813151775926587,0.235334744870402,7.21439890233154,9.1292836998889e-40,0.5164241887707876,PASS,
1201,TIMD4,Mɸ1-LYVE1,0.174663505313343,0.775587923546957,1.19802285976139,0.0161931162203255,7.2272254413129,1.59148997289084e-26,0.5164187697881186,PASS,
1202,EPSTI1,Mɸ4-infiltrated,1.96785595128242,0.92880168767949,1.69750521974813,0.703626268469496,7.91136508960906,9.25482740156174e-35,0.5163688643077664,PASS,
1203,HOXB4,EC-PCV,0.185720432046711,1.64409559847203,1.5585430842082,0.554441065303143,8.26732077929686,3.98044444618397e-10,0.5163570087174431,PASS,
1204,ARRDC2,EC-PCV,1.56813593483919,1.41209227381634,1.02807724895845,0.616073970738434,8.08775997234444,0.0001752369489988,0.5163295115342964,PASS,
1207,KLF4,EC-PCV,1.16299273955221,1.7321085408817,2.06799155090429,1.00629100158189,8.92409352042734,1.01734720199409e-10,0.5162395207375853,PASS,
1209,PCNX1,Treg,1.74843552180139,1.38320793934944,1.51174215306765,0.807324831448789,8.67617737136968,2.37371590870921e-07,0.5162033167145801,PASS,
1210,IL6ST,EC-PCV,0.647000114834535,1.51574363852128,1.30179357994936,0.529024650314812,9.56893600472942,8.14015607470993e-19,0.5161948498410122,PASS,
1211,MILR1,Mɸ4-infiltrated,1.39156166553052,1.11975903201557,2.17608897050127,0.812213354307479,7.67550223892264,2.95029045581176e-56,0.5161377716632074,PASS,
1212,CLDN11,EC-tip,1.59796735278772,0.389250524393467,0.758408400922445,0.0473557635829175,7.22004532791236,7.53062771023961e-62,0.5161266858769299,PASS,
1213,LILRA4,B cell,3.03408053949135,0.32225579950525,1.04028522813633,0.458962445230279,8.4109214308712,5.855583924758841e-155,0.5161159145068133,PASS,
1214,AHNAK,EC-tip,1.28832870034801,0.712009582072046,0.906764725657583,0.178282018255791,8.79548908682702,1.55582962619676e-84,0.5160391034422867,PASS,
1216,MGST3,Prv-CCL19,0.471662845830599,0.910116717470348,0.819847136949747,0.0396895821603049,9.56635432357472,3.37149919360258e-18,0.5160085269212993,PASS,
1217,ATF3,cDC2,2.4708149579671,0.793707552426039,1.22251054448185,0.612542930733032,7.18363642144799,2.48101903509298e-09,0.5159910837271785,PASS,
1225,IRAK3,cDC2,1.53518542461571,0.956603362460696,1.10634981448305,0.428401328341782,7.45804951154208,1.1442237272839e-07,0.5157694278776477,PASS,
1226,CSF1,Prv-CCL19,0.47459025701738,1.31189062731338,1.59243077194695,0.493409107424664,8.52888997708642,5.94882396893751e-17,0.5157401018813389,PASS,
1228,CD163,Mɸ4-infiltrated,3.81033318688649,2.51526884418284,2.79726716084815,2.21961484810549,9.6581876705948,1.49167943986279e-97,0.5156865973444101,PASS,
1229,FLRT2,EC-PCV,0.303300930985596,1.43758558539618,1.26574025364392,0.403985838086925,8.14207724239488,1.80768061873787e-05,0.5156650772465993,PASS,
1231,FCER1G,B cell,3.5897086942853,0.272128696618838,0.760266513111154,0.483843742824268,8.49304520243108,1.98232437871448e-209,0.5156148547075634,PASS,
1234,CALCOCO2,EC-PCV,1.9811143527146,1.34647105271521,1.43546144245088,0.832549256593342,8.66204493362928,1.19887465047571e-08,0.5155687953013036,PASS,
1236,RCSD1,Mɸ4-infiltrated,1.02000803818308,1.2526216666008,1.73854259967736,0.652698573279283,7.853948194071,2.514686496104e-35,0.5155345071926569,PASS,
1237,PPP1R14A,EC-tip,3.08465413217324,0.217128012004579,0.0378844381334181,0.0972028863817283,7.42687968117476,1.23898670364432e-235,0.5155316715776226,PASS,
1238,RPL36A,EC-aPCV,0.0295082411095593,1.08307781451566,1.40639294276516,0.21540364832414,10.4028334940811,1.75808584871476e-81,0.5155282008197889,PASS,
1240,CR1,Mɸ4-infiltrated,0.763019579930672,0.375447264312096,1.38554652008547,0.0560083535557742,7.7454339922107,1.63417680919534e-28,0.5154365427777021,PASS,
1241,RPL36A,dS2,1.12196173487883,0.752153525877515,0.566952708843546,0.0557191032567619,9.71936393258077,1.27642463056767e-164,0.5154223379722572,PASS,
1246,FAH,cDC2,1.10916889223022,0.90019754931374,0.228917796833979,0.0135671605985208,6.96818749847818,2.29343954869169e-07,0.5152630595458221,PASS,
1248,DENND4C,Mɸ1-LYVE1,1.63987121013,0.948009834477249,0.859379092759244,0.379305659861091,7.70762388408722,7.10404254917309e-37,0.5152156178691881,PASS,
1249,CARMIL1,B cell,1.28295300837072,1.16413652806078,0.945439541813779,0.422512506012944,8.39182390065254,3.32451079762714e-11,0.515211537907245,PASS,
1250,HIST1H1E,cDC2,0.920626879587266,1.84028309369053,0.381440100969771,0.464527121452906,7.25408282476354,1.18715070229743e-21,0.5151754105821638,PASS,
1251,IFI44,Mɸ4-infiltrated,2.57840099761438,1.00181102629378,2.29206039516763,1.09569461235103,7.72197646721651,7.07404182775037e-55,0.5151683078990086,PASS,
1252,ID2,B cell,1.93441837711783,0.764917162022741,0.59460112711173,0.278447423068554,8.42792774851888,4.91922550242648e-35,0.5151100776542061,PASS,
1254,SRPX,Prv-CCL19,1.03074055250163,2.22712796160819,1.56425202716699,1.06268162634442,8.59730643132224,6.982336810075101e-24,0.5148343599312786,PASS,
1255,ANKRD44,Mɸ4-infiltrated,0.555164734316423,0.805756521503065,1.27360855506874,0.188795261963172,7.92585344962437,4.06847815602585e-27,0.5147395080069763,PASS,
1258,ANXA1,B cell,1.38141447981637,0.90502006810061,0.327099035352737,0.128592451774553,8.37668065127684,5.69662170486828e-28,0.5147135416725968,PASS,
1259,SLC6A6,EC-tip,0.126284881678169,2.26519061385002,1.51563648297674,0.843547443847456,7.21668393549638,3.4095033625313e-69,0.5147114019061406,PASS,
1260,CSGALNACT1,EC-PCV,0.364043064526486,1.52053028676116,1.65962500169956,0.604960168984256,8.48062229108765,5.082007834827369e-12,0.5147046081223516,PASS,
1261,GPR65,Mɸ4-infiltrated,1.30241028956092,1.5880679184901,1.78428657491294,0.908405092022557,7.8649607461069,5.1568443824689e-35,0.5146581851077648,PASS,
1263,FAM13A,cDC2,1.55079725327773,0.324458618072305,1.41361544699156,0.254383706159153,6.87071955362239,4.28526767386334e-10,0.5146006280149228,PASS,
1266,ADIPOR2,EC-tip,2.22233934266971,0.368538744083014,0.172687106362838,0.0291376075280191,7.76824983963038,4.97760963746383e-192,0.5145724948280378,PASS,
1267,RAPH1,EC-tip,1.96186635252452,1.25072565143843,1.4015718538622,0.789305880191999,7.46251128020139,8.42768005253171e-71,0.5145713363113809,PASS,
1270,RNF144B,B cell,1.53465566037507,0.683304322149481,0.650096918645092,0.172631844574679,8.3498632111448,1.43354706859709e-21,0.5145032074186499,PASS,
1271,FXYD6,dS2,0.935881336733694,0.81466944295633,0.621419984498744,0.0776808853393276,7.66682495748919,5.19849869325405e-50,0.5144996767193366,PASS,
1272,NAMPT,cDC2,1.87062009115612,0.477857718883303,1.34481953255024,0.385682721463577,8.01765337494773,1.38022788560861e-10,0.5144888198748901,PASS,
1276,USP53,cDC2,1.14720480888726,0.59340727671312,1.37734186041845,0.276765230992157,7.09257499394546,3.00988103293746e-06,0.5143583311260008,PASS,
1277,GCLC,cDC2,0.775925486448382,1.30927984536623,0.953256825796342,0.385201504885944,7.40413070483561,1.38857072127039e-09,0.514335872728431,PASS,
1279,SHTN1,B cell,2.40657393304374,0.33307064359048,0.0374951380329584,0.0178688234127473,8.35512251120399,2.73919994975661e-127,0.5142909458992857,PASS,
1280,SSH2,cDC2,1.56418580946496,0.56986396521807,0.927706348785752,0.222137904482592,7.18950341172621,9.52471744732553e-07,0.5142832690943169,PASS,
1282,WDR60,EC-PCV,1.7685192313854,0.898647828633262,0.905482778554627,0.42144017539863,8.16355280605271,8.15393342485551e-05,0.5142526728752063,PASS,
1283,ASAP1,EC-tip,1.76450541785326,0.986194316162985,0.884214761167296,0.455698335711218,8.06548258321305,2.30171117396033e-114,0.5142063074181932,PASS,
1284,CD226,cDC2,1.23969540822845,1.09534638080274,1.54056437601536,0.593842275360201,7.17496214517894,8.78932828834921e-07,0.5141514588745161,PASS,
1287,CELF2,Mɸ4-infiltrated,1.45300707473572,0.663329772122573,1.06155465589402,0.287168872441658,8.42876719825285,5.67319917150698e-33,0.5140996288485004,PASS,
1288,CD55,EC-tip,1.46763642457842,0.89181154435535,0.172295205501813,0.105371951678882,8.26195442837473,1.51525694285342e-81,0.5140899923310074,PASS,
1290,NFKBID,EC-aPCV,0.314899020196491,1.67465638482186,1.09347849840397,0.492437801966215,7.95719070708298,7.739956332109429e-18,0.5140708874974228,PASS,
1293,DPYSL2,B cell,2.34416005017883,0.595044247680512,1.05196141366018,0.469734111876161,8.44675677613299,4.40175182531281e-68,0.5140005755104731,PASS,
1294,PRKAG2,EC-tip,1.53400049261081,0.851125106635968,0.611420877605861,0.25097640727513,7.43272343598309,2.83191471388043e-62,0.5139543416061654,PASS,
1295,FBN1,EC-aPCV,0.506885942063503,1.54889282258919,1.45863382001058,0.602532697219715,8.08452208201617,3.65501067497123e-05,0.5139478119873754,PASS,
1302,RPS17,EC-PCV,0.0184233004171776,0.875874609848302,1.12946986699501,0.058715050666555,8.72848460211641,3.93341233128618e-12,0.5138586721234958,PASS,
1304,KLF9,Mɸ4-infiltrated,2.59269597457559,1.93335890403453,1.11375359861953,1.17370620537678,7.5647651429358,2.21077049708641e-46,0.5138285778313463,PASS,
1307,MIR99AHG,EC-tip,1.48788618619131,0.82231941370197,0.643577587186847,0.244337622655952,7.22045552374193,8.234556623976109e-42,0.5135834713609462,PASS,
1308,STARD13,dS2,0.931184119033868,0.753482273352237,0.437634783694686,0.0072007634729143,7.34088735765258,3.37166885787456e-38,0.5135548688064688,PASS,
1309,PDE4DIP,Prv-CCL19,0.148118589174518,1.28433556197579,1.39899379328737,0.378668115145568,8.44118648288025,2.19965684101991e-16,0.513530124497002,PASS,
1311,RASA4,EC-PCV,0.499046110412623,2.82548302251442,2.93259897450691,1.65443018849818,8.66498717380501,6.15777388619852e-29,0.513444246459154,PASS,
1312,KLF10,EC-PCV,0.404751408716382,1.37011695310997,1.39486036877919,0.482921570203496,8.34844206661236,5.16911670951163e-05,0.513440238043322,PASS,
1313,NEAT1,B cell,1.91869874882045,0.95184504611153,0.99101442290384,0.526514670031177,9.56015943246877,1.14584228273298e-28,0.5134317492359799,PASS,
1315,CES1,Mɸ1-LYVE1,2.3891421684949,0.282028526991869,0.539132782402534,0.175882324308127,7.3239549520997,4.64718091057638e-126,0.5133988822253907,PASS,
1316,NLRP3,cDC2,1.81030273574191,0.674763359480135,1.13363053447334,0.417552086478668,7.47487340834971,4.27507402444548e-07,0.5133762674494071,PASS,
1317,GIMAP2,Mɸ4-infiltrated,1.39529809615702,1.19780782886348,1.52910277590642,0.690167217202976,7.49820443850682,5.79213529547371e-22,0.513359143745882,PASS,
1318,FAM241A,Prv-CCL19,1.83946913007671,2.08435055752647,2.56820712590045,1.53114299420364,8.50859620419458,2.99328923034557e-19,0.5133551336402347,PASS,
1320,PPFIBP1,EC-tip,1.29934121581508,0.426723569099543,0.60899868478591,0.0040413014964495,8.15775861520358,4.68613200827063e-101,0.5133404956299515,PASS,
1322,CD38,Mɸ4-infiltrated,0.240771524796971,0.711812523037526,1.58384255318608,0.197979438001994,7.51860020915842,8.28959693718185e-35,0.5132578072346153,PASS,
1323,CCDC69,Mɸ1-LYVE1,0.897317920855497,1.31137053818659,1.85229311650817,0.728647827369751,7.38329513234639,4.29518642701579e-27,0.5131723254595745,PASS,
1324,TMIGD3,Mɸ1-LYVE1,1.95947379319645,0.321045089690296,0.282467833794277,0.0116136253872657,7.6379470618398,2.79578210730044e-70,0.5131346814608171,PASS,
1325,ADIRF,Treg,1.63950683477392,0.524439979341074,0.614121293695954,0.140113692835677,8.36365736094557,3.04757374471258e-20,0.5131311833845061,PASS,
1327,SLC1A3,Mɸ1-LYVE1,2.0907542210965,0.387994481424449,0.844865608124414,0.261354339193483,8.83048404366463,2.098128920007e-102,0.5130881198381589,PASS,
1328,RB1,Mɸ4-infiltrated,1.37547065054421,1.10125166098222,1.18960736572969,0.535920477978188,8.05255976319352,9.57450406390044e-24,0.5130837594061445,PASS,
1330,FCGR2B,Mɸ4-infiltrated,0.509305951738113,0.92076314579915,2.22836785441665,0.574609771853411,9.14821868658444,1.2787235326164e-73,0.5130130621625573,PASS,
1331,SLC46A3,Mɸ4-infiltrated,1.06578397870262,1.4398806777948,1.8551556939052,0.832956251784875,7.39197491321038,4.95367704707124e-26,0.5129979730444822,PASS,
1332,PDE7B,Treg,1.00402425425205,1.09272981486689,0.240585232008299,0.132707326307957,8.37486616187449,3.17112545654206e-10,0.5129896374989489,PASS,
1333,IRAK3,EC-tip,1.46002943077623,0.443184378002387,0.449561455191229,0.0072461950464762,7.70530674618659,2.16506745620422e-87,0.5129584754684673,PASS,
1334,DST,dS2,1.44551814075669,1.01818121005722,1.17405646881543,0.512268184229209,8.31285514607221,1.55212396548353e-53,0.5129160954350765,PASS,
1335,PROCR,Prv-CCL19,0.157606858114187,2.37641201050236,1.83585033878382,1.03518216596641,8.70215257988913,3.59345205449589e-34,0.5128768384086762,PASS,
1336,TXN,B cell,2.31850062194408,0.932707134884785,0.146904166879497,0.349142051972421,9.04585295103682,1.18624323779262e-50,0.5128316010981946,PASS,
1337,UTRN,cDC2,1.86413373129801,0.898076281084004,0.704863650750186,0.40744245464441,7.5042869635287,5.15862942751631e-11,0.5127856411497804,PASS,
1338,FAM155A,EC-PCV,0.345230853197986,1.63054001094924,1.45989564574567,0.622621505212641,8.0582545352199,1.18268616999332e-06,0.5127586202067552,PASS,
1341,PHF21A,Mɸ4-infiltrated,0.585721538317151,0.665524040487953,1.66284261451652,0.297870554660666,7.63718798320571,6.43669045599217e-41,0.5127441970926521,PASS,
1342,RIN3,cDC2,0.795670484893948,0.458081320211525,0.891791593011845,0.0011623557027563,7.45876737653625,4.20416554174166e-06,0.5127427409713297,PASS,
1343,RB1,cDC2,1.28476199737202,1.17615369257513,1.00306463821193,0.495028226602872,7.80713527201473,1.67172187713717e-10,0.5127310435427435,PASS,
1344,TPPP3,Prv-CCL19,0.35742897254308,1.65971248592205,1.92398795949691,0.78798352181774,9.13420674515293,8.543681983266189e-30,0.5127226527382627,PASS,
1345,RAPGEF3,EC-PCV,1.02246754747954,1.63426838234853,1.6631373602196,0.855939037006465,8.33047352187829,3.53289824259998e-06,0.5126885369670539,PASS,
1347,CAVIN2,EC-aPCV,1.37864156038796,0.853093645834556,0.8122565674398,0.306100638781571,9.59060174694308,0.0002510526128642,0.5126706487206646,PASS,
1348,ADGRE5,Mɸ1-LYVE1,0.141854545783147,1.14008200576809,0.948724160328116,0.181202270688815,7.90817384591413,4.868337478419561e-31,0.5126473003028309,PASS,
1352,ERN1,B cell,2.15438013566999,0.0933732791626539,0.554819205193463,0.0533499723012771,8.34417100649027,2.07453107814541e-74,0.5125470597181995,PASS,
1353,THSD7A,EC-PCV,1.79644214636415,2.40028481756778,2.25292189728824,1.57686594972717,8.45203280970745,2.59434333404771e-08,0.512474759247298,PASS,
1355,VSIR,Prv-CCL19,0.590806425448327,1.28467364558192,1.56013319239929,0.56056851676708,8.49623194223201,2.32382938854477e-15,0.5124686163550877,PASS,
1357,ATP1B1,Mɸ4-infiltrated,1.3457864549146,1.81179762341401,0.859545569883406,0.762017320693678,7.37094031210341,6.480348062585889e-28,0.512444022271182,PASS,
1359,KIT,Prv-CCL19,0.001338746020661,0.73488644047056,1.20197222376212,0.0438649098560053,8.31003451186815,5.95084343363948e-12,0.5123899403843828,PASS,
1360,ATM,Mɸ4-infiltrated,1.12958109620198,1.15597785979454,1.56276325147379,0.635191411103125,8.03504445448844,2.06763645711335e-34,0.512352647319408,PASS,
1361,ST6GALNAC1,EC-PCV,1.77889999421096,0.569814958837112,0.366487909249086,0.130973764673204,7.97355338410657,1.16566047610156e-06,0.5123462262791674,PASS,
1362,TLR5,Mɸ4-infiltrated,1.37337551603151,0.635711562296901,1.32532480491084,0.375881656426501,7.50438871381282,2.47400871297483e-22,0.5123362259311531,PASS,
1364,EZR,Prv-CCL19,2.03360227934219,1.09066124792084,1.42578414154455,0.779435194464689,8.42090157104282,7.62735073523534e-15,0.5122898031073506,PASS,
1367,NEURL1B,EC-tip,1.95569415580339,0.408708381114755,1.30791513269937,0.407272704285807,7.92997164605797,1.21581547298862e-117,0.5121810739842194,PASS,
1370,HSPB7,Prv-CCL19,0.234776340998625,1.69282263893846,1.89570190470592,0.774440498800449,8.39654348961832,8.91330569722885e-25,0.5121309371836307,PASS,
1372,VCAN,EC-aPCV,0.0492533763162831,1.64206385753584,1.57377691708528,0.60364811046594,8.10507312118158,5.03834964199759e-08,0.5120994074611893,PASS,
1374,GPR160,cDC2,1.26254969058,1.50466071852628,0.510601883767882,0.494427343680615,7.46983286312287,9.40492503546907e-16,0.5120804923912958,PASS,
1375,GRIN2A,Prv-CCL19,0.410130831002213,1.65689233546616,1.8985090508638,0.804388570257299,8.36516567267532,3.16152593240456e-23,0.5119779430685896,PASS,
1376,CD84,Treg,1.17268617942985,1.41018199706478,1.18497114149321,0.649448616732327,8.90170549108037,8.41216430268813e-07,0.5119384540808516,PASS,
1377,SORBS3,Prv-CCL19,0.0910656427292761,1.34259699646614,1.40459481721402,0.425531240353281,8.98187854432587,4.11050613139328e-25,0.5118969802952442,PASS,
1379,MT1E,Mɸ4-infiltrated,2.6697976300134,1.03871660857954,2.09764105047212,1.12556359701021,7.57589827305571,1.3096473224692e-31,0.5118589981061509,PASS,
1380,CYR61,Prv-CCL19,3.00056250734049,1.85980391355945,0.831759916467399,1.17636554944739,10.167536346179,1.10009191060547e-22,0.5118478409991343,PASS,
1383,RPS20,EC-PCV,1.05013153809173,0.956932328000662,1.02313101557801,0.365326030638499,10.03247002389,1.9273721925174e-15,0.511557022349197,PASS,
1385,CD2,B cell,1.04148824675553,0.467864096697717,0.969173093728597,0.11973540340011,8.32869226883644,2.15083602120155e-16,0.5114470225718654,PASS,
1386,ITGA5,Mɸ1-LYVE1,0.377196464540691,1.04659393029953,1.62974567621485,0.439788165120524,7.40507776397979,3.21608305887059e-38,0.511438696016978,PASS,
1387,PARP9,Mɸ4-infiltrated,1.49293952852868,0.61173213528835,1.50464439463291,0.468612043992661,7.7878253907308,1.6202120187529e-31,0.5114377765571015,PASS,
1389,BTG3,EC-tip,1.45777737664664,0.795514453669075,0.345991629170252,0.172897889725275,7.40234805973606,2.86656335555601e-60,0.511390654174558,PASS,
1390,CPM,Mɸ4-infiltrated,2.83501026779722,1.23044376445591,0.969280967804953,0.902770425619536,7.84991268316307,1.63031351376304e-53,0.5113703284732678,PASS,
1392,CEP85L,cDC2,1.02461194235789,1.38685596994819,1.24100672003165,0.632073158111595,7.10355897466397,3.99968825269093e-07,0.5113194531147112,PASS,
1393,CD151,Prv-CCL19,0.443678027952058,1.29920592513505,1.08365722162627,0.400244914439457,9.1540997979379,9.44758500067113e-17,0.5113189483012798,PASS,
1395,LMNA,EC-aPCV,0.883428503854998,1.83152832322601,1.73413382999737,0.958158496167636,9.82888342690786,1.88610470433756e-16,0.5112879633749251,PASS,
1396,TPM2,B cell,3.27314877536838,0.718336595393548,1.12119431276505,0.81946495944861,8.43810149251691,1.04220801203785e-143,0.5112805361322897,PASS,
1397,TLE1,B cell,0.845021315915776,1.0198010555561,0.82946346613856,0.287980391316009,8.50551889442053,1.58290153182381e-10,0.511267600373167,PASS,
1399,RNF115,EC-tip,1.21944709670552,0.595635409619539,0.783435788011063,0.16713719479109,7.92583964229833,7.36564540085277e-59,0.5112387546192942,PASS,
